Date;Action;Message;Crypto ValueETH
1712483126;Update;;200.18909999999999627107172273099422454833984375
1712483128;Update;;200.18909999999999627107172273099422454833984375
1712483131;Update;;200.18909999999999627107172273099422454833984375
1712483132;Update;;200.188500000000004774847184307873249053955078125
1712483134;Update;;200.188500000000004774847184307873249053955078125
1712483136;Update;;200.188500000000004774847184307873249053955078125
1712483138;Update;;200.199800000000010413714335300028324127197265625
1712483140;Update;;200.199800000000010413714335300028324127197265625
1712483143;Update;;200.199800000000010413714335300028324127197265625
1712483144;Update;;200.251000000000004774847184307873249053955078125
1712483146;Update;;200.251000000000004774847184307873249053955078125
1712483149;Update;;200.191699999999997316990629769861698150634765625
1712483150;Update;;200.191699999999997316990629769861698150634765625
1712483152;Update;;200.191699999999997316990629769861698150634765625
1712483154;Update;;200.20040000000000190993887372314929962158203125
1712483156;Update;;200.20040000000000190993887372314929962158203125
1712483158;Update;;200.20040000000000190993887372314929962158203125
1712483160;Update;;200.1902000000000043655745685100555419921875
1712483162;Update;;200.1902000000000043655745685100555419921875
1712483164;Update;;200.19049999999998590283212251961231231689453125
1712483166;Update;;200.19049999999998590283212251961231231689453125
1712483168;Update;;200.19049999999998590283212251961231231689453125
1712483170;Update;;200.2015000000000100044417195022106170654296875
1712483172;Update;;200.2015000000000100044417195022106170654296875
1712483174;Update;;200.2015000000000100044417195022106170654296875
1712483176;Update;;200.1988000000000056388671509921550750732421875
1712483178;Update;;200.1988000000000056388671509921550750732421875
1712483181;Update;;200.1979000000000041836756281554698944091796875
1712483182;Update;;200.1979000000000041836756281554698944091796875
1712483184;Update;;200.1979000000000041836756281554698944091796875
1712483186;Update;;200.20089999999999008650775067508220672607421875
1712483188;Update;;200.20089999999999008650775067508220672607421875
1712483190;Update;;200.20089999999999008650775067508220672607421875
1712483192;Update;;200.21039999999999281499185599386692047119140625
1712483194;Update;;200.21039999999999281499185599386692047119140625
1712483196;Update;;200.21039999999999281499185599386692047119140625
1712483198;Update;;200.2622000000000070940586738288402557373046875
1712483200;Update;;200.2622000000000070940586738288402557373046875
1712483202;Update;;200.299499999999994770405464805662631988525390625
1712483207;Update;;200.299499999999994770405464805662631988525390625
1712483208;Update;;200.1979000000000041836756281554698944091796875
1712483208;Update;;200.1979000000000041836756281554698944091796875
1712483210;Update;;200.1979000000000041836756281554698944091796875
1712483212;Update;;200.1979000000000041836756281554698944091796875
1712483214;Update;;200.203900000000004411049303598701953887939453125
1712483216;Update;;200.203900000000004411049303598701953887939453125
1712483218;Update;;200.239200000000010959411156363785266876220703125
1712483220;Update;;200.239200000000010959411156363785266876220703125
1712483222;Update;;200.239200000000010959411156363785266876220703125
1712483224;Update;;200.2350000000000136424205265939235687255859375
1712483226;Update;;200.2350000000000136424205265939235687255859375
1712483228;Update;;200.2350000000000136424205265939235687255859375
1712483230;Update;;200.217999999999989313437254168093204498291015625
1712483232;Update;;200.217999999999989313437254168093204498291015625
1712483234;Update;;200.217999999999989313437254168093204498291015625
1712483236;Update;;200.216100000000011505107977427542209625244140625
1712483238;Update;;200.216100000000011505107977427542209625244140625
1712483240;Update;;200.225699999999989131538313813507556915283203125
1712483242;Update;;200.225699999999989131538313813507556915283203125
1712483244;Update;;200.225699999999989131538313813507556915283203125
1712483246;Update;;200.212999999999993860910763032734394073486328125
1712483248;Update;;200.212999999999993860910763032734394073486328125
1712483250;Update;;200.212999999999993860910763032734394073486328125
1712483252;Update;;200.20810000000000172803993336856365203857421875
1712483254;Update;;200.20810000000000172803993336856365203857421875
1712483256;Update;;200.237200000000001409716787748038768768310546875
1712483258;Update;;200.237200000000001409716787748038768768310546875
1712483260;Update;;200.237200000000001409716787748038768768310546875
1712483262;Update;;200.18369999999998753992258571088314056396484375
1712483265;Update;;200.18369999999998753992258571088314056396484375
1712483266;Update;;200.18369999999998753992258571088314056396484375
1712483268;Update;;200.2024999999999863575794734060764312744140625
1712483270;Update;;200.2024999999999863575794734060764312744140625
1712483272;Update;;200.124200000000001864464138634502887725830078125
1712483274;Update;;200.124200000000001864464138634502887725830078125
1712483276;Update;;200.124200000000001864464138634502887725830078125
1712483278;Update;;200.14150000000000773070496506989002227783203125
1712483280;Update;;200.14150000000000773070496506989002227783203125
1712483282;Update;;200.14150000000000773070496506989002227783203125
1712483284;Update;;200.128099999999989222487783990800380706787109375
1712483286;Update;;200.128099999999989222487783990800380706787109375
1712483288;Update;;200.128099999999989222487783990800380706787109375
1712483290;Update;;200.130799999999993588062352500855922698974609375
1712483292;Update;;200.130799999999993588062352500855922698974609375
1712483294;Update;;200.131400000000013505996321327984333038330078125
1712483296;Update;;200.131400000000013505996321327984333038330078125
1712483298;Update;;200.131400000000013505996321327984333038330078125
1712483300;Update;;200.146899999999988040144671685993671417236328125
1712483302;Update;;200.146899999999988040144671685993671417236328125
1712483304;Update;;200.146899999999988040144671685993671417236328125
1712483306;Update;;200.16480000000001382431946694850921630859375
1712483308;Update;;200.16480000000001382431946694850921630859375
1712483310;Update;;200.162700000000000954969436861574649810791015625
1712483312;Update;;200.162700000000000954969436861574649810791015625
1712483314;Update;;200.162700000000000954969436861574649810791015625
1712483316;Update;;200.13560000000001082298695109784603118896484375
1712483318;Update;;200.13560000000001082298695109784603118896484375
1712483320;Update;;200.13560000000001082298695109784603118896484375
1712483322;Update;;200.152299999999996771293808706104755401611328125
1712483327;Update;;200.152299999999996771293808706104755401611328125
1712483328;Update;;200.13650000000001227817847393453121185302734375
1712483328;Update;;200.13650000000001227817847393453121185302734375
1712483330;Update;;200.13650000000001227817847393453121185302734375
1712483332;Update;;200.1019000000000005456968210637569427490234375
1712483334;Update;;200.1019000000000005456968210637569427490234375
1712483336;Update;;200.1019000000000005456968210637569427490234375
1712483338;Update;;200.092099999999987858245731331408023834228515625
1712483340;Update;;200.092099999999987858245731331408023834228515625
1712483342;Update;;200.092099999999987858245731331408023834228515625
1712483344;Update;;200.090900000000004865796654485166072845458984375
1712483346;Update;;200.090900000000004865796654485166072845458984375
1712483348;Update;;200.11259999999998626663000322878360748291015625
1712483350;Update;;200.11259999999998626663000322878360748291015625
1712483352;Update;;200.11259999999998626663000322878360748291015625
1712483354;Update;;200.127800000000007685230229981243610382080078125
1712483356;Update;;200.127800000000007685230229981243610382080078125
1712483358;Update;;200.127800000000007685230229981243610382080078125
1712483360;Update;;200.138200000000011868905858136713504791259765625
1712483362;Update;;200.138200000000011868905858136713504791259765625
1712483364;Update;;200.13700000000000045474735088646411895751953125
1712483366;Update;;200.13700000000000045474735088646411895751953125
1712483368;Update;;200.13700000000000045474735088646411895751953125
1712483370;Update;;200.145000000000010231815394945442676544189453125
1712483372;Update;;200.145000000000010231815394945442676544189453125
1712483374;Update;;200.145000000000010231815394945442676544189453125
1712483376;Update;;200.136699999999990495780366472899913787841796875
1712483378;Update;;200.136699999999990495780366472899913787841796875
1712483380;Update;;200.136699999999990495780366472899913787841796875
1712483382;Update;;200.145000000000010231815394945442676544189453125
1712483384;Update;;200.145000000000010231815394945442676544189453125
1712483386;Update;;200.1313000000000101863406598567962646484375
1712483388;Update;;200.1313000000000101863406598567962646484375
1712483390;Update;;200.1313000000000101863406598567962646484375
1712483392;Update;;200.130400000000008731149137020111083984375
1712483394;Update;;200.130400000000008731149137020111083984375
1712483396;Update;;200.130400000000008731149137020111083984375
1712483398;Update;;200.14969999999999572537490166723728179931640625
1712483400;Update;;200.14969999999999572537490166723728179931640625
1712483403;Update;;200.1313000000000101863406598567962646484375
1712483404;Update;;200.1313000000000101863406598567962646484375
1712483406;Update;;200.1313000000000101863406598567962646484375
1712483408;Update;;200.181900000000013051248970441520214080810546875
1712483410;Update;;200.181900000000013051248970441520214080810546875
1712483412;Update;;200.181900000000013051248970441520214080810546875
1712483414;Update;;200.173000000000001818989403545856475830078125
1712483416;Update;;200.173000000000001818989403545856475830078125
1712483418;Update;;200.173000000000001818989403545856475830078125
1712483420;Update;;200.173000000000001818989403545856475830078125
1712483422;Update;;200.173000000000001818989403545856475830078125
1712483424;Update;;200.173000000000001818989403545856475830078125
1712483426;Update;;200.173000000000001818989403545856475830078125
1712483428;Update;;200.173000000000001818989403545856475830078125
1712483430;Update;;200.15330000000000154614099301397800445556640625
1712483432;Update;;200.15330000000000154614099301397800445556640625
1712483434;Update;;200.15330000000000154614099301397800445556640625
1712483436;Update;;200.135999999999995679900166578590869903564453125
1712483438;Update;;200.135999999999995679900166578590869903564453125
1712483440;Update;;200.112699999999989586285664699971675872802734375
1712483442;Update;;200.112699999999989586285664699971675872802734375
1712483448;Update;;200.069600000000008321876521222293376922607421875
1712483448;Update;;200.112699999999989586285664699971675872802734375
1712483449;Update;;200.069600000000008321876521222293376922607421875
1712483450;Update;;200.069600000000008321876521222293376922607421875
1712483452;Update;;200.0692999999999983629095368087291717529296875
1712483454;Update;;200.0692999999999983629095368087291717529296875
1712483456;Update;;200.076999999999998181010596454143524169921875
1712483458;Update;;200.076999999999998181010596454143524169921875
1712483460;Update;;200.076999999999998181010596454143524169921875
1712483462;Update;;200.086800000000010868461686186492443084716796875
1712483464;Update;;200.086800000000010868461686186492443084716796875
1712483466;Update;;200.086800000000010868461686186492443084716796875
1712483468;Update;;200.09870000000000800355337560176849365234375
1712483470;Update;;200.09870000000000800355337560176849365234375
1712483472;Update;;200.09870000000000800355337560176849365234375
1712483474;Update;;200.148200000000002773958840407431125640869140625
1712483476;Update;;200.148200000000002773958840407431125640869140625
1712483478;Update;;200.148400000000009413270163349807262420654296875
1712483480;Update;;200.148400000000009413270163349807262420654296875
1712483482;Update;;200.148400000000009413270163349807262420654296875
1712483484;Update;;200.164500000000003865352482534945011138916015625
1712483486;Update;;200.164500000000003865352482534945011138916015625
1712483488;Update;;200.164500000000003865352482534945011138916015625
1712483490;Update;;200.150499999999993860910763032734394073486328125
1712483492;Update;;200.150499999999993860910763032734394073486328125
1712483494;Update;;200.13740000000001373336999677121639251708984375
1712483496;Update;;200.13740000000001373336999677121639251708984375
1712483498;Update;;200.13740000000001373336999677121639251708984375
1712483500;Update;;200.1082000000000107320374809205532073974609375
1712483502;Update;;200.1082000000000107320374809205532073974609375
1712483505;Update;;200.1082000000000107320374809205532073974609375
1712483506;Update;;200.114299999999985857357387430965900421142578125
1712483508;Update;;200.114299999999985857357387430965900421142578125
1712483510;Update;;200.093600000000009231371222995221614837646484375
1712483512;Update;;200.093600000000009231371222995221614837646484375
1712483514;Update;;200.093600000000009231371222995221614837646484375
1712483516;Update;;200.082500000000010231815394945442676544189453125
1712483518;Update;;200.082500000000010231815394945442676544189453125
1712483520;Update;;200.082500000000010231815394945442676544189453125
1712483522;Update;;200.0765000000000100044417195022106170654296875
1712483524;Update;;200.0765000000000100044417195022106170654296875
1712483526;Update;;200.0765000000000100044417195022106170654296875
1712483528;Update;;200.07409999999998717612470500171184539794921875
1712483530;Update;;200.07409999999998717612470500171184539794921875
1712483532;Update;;200.10480000000001155058271251618862152099609375
1712483534;Update;;200.10480000000001155058271251618862152099609375
1712483536;Update;;200.10480000000001155058271251618862152099609375
1712483539;Update;;200.131900000000001682565198279917240142822265625
1712483540;Update;;200.131900000000001682565198279917240142822265625
1712483542;Update;;200.131900000000001682565198279917240142822265625
1712483544;Update;;200.1852000000000089130480773746967315673828125
1712483546;Update;;200.1852000000000089130480773746967315673828125
1712483548;Update;;200.1852000000000089130480773746967315673828125
1712483550;Update;;200.1852000000000089130480773746967315673828125
1712483552;Update;;200.1852000000000089130480773746967315673828125
1712483554;Update;;200.181900000000013051248970441520214080810546875
1712483556;Update;;200.181900000000013051248970441520214080810546875
1712483558;Update;;200.181900000000013051248970441520214080810546875
1712483560;Update;;200.180399999999991678123478777706623077392578125
1712483562;Update;;200.180399999999991678123478777706623077392578125
1712483567;Update;;200.180399999999991678123478777706623077392578125
1712483567;Update;;200.181900000000013051248970441520214080810546875
1712483568;Update;;200.181900000000013051248970441520214080810546875
1712483570;Update;;200.197100000000006048139766789972782135009765625
1712483572;Update;;200.197100000000006048139766789972782135009765625
1712483574;Update;;200.197100000000006048139766789972782135009765625
1712483576;Update;;200.203699999999997771737980656325817108154296875
1712483578;Update;;200.203699999999997771737980656325817108154296875
1712483580;Update;;200.203699999999997771737980656325817108154296875
1712483582;Update;;200.204599999999999226929503493010997772216796875
1712483584;Update;;200.204599999999999226929503493010997772216796875
1712483586;Update;;200.215900000000004865796654485166072845458984375
1712483588;Update;;200.215900000000004865796654485166072845458984375
1712483590;Update;;200.215900000000004865796654485166072845458984375
1712483592;Update;;200.221300000000013596945791505277156829833984375
1712483594;Update;;200.221300000000013596945791505277156829833984375
1712483596;Update;;200.221300000000013596945791505277156829833984375
1712483598;Update;;200.216800000000006320988177321851253509521484375
1712483600;Update;;200.216800000000006320988177321851253509521484375
1712483602;Update;;200.221300000000013596945791505277156829833984375
1712483604;Update;;200.221300000000013596945791505277156829833984375
1712483606;Update;;200.221300000000013596945791505277156829833984375
1712483608;Update;;200.194199999999995043253875337541103363037109375
1712483610;Update;;200.194199999999995043253875337541103363037109375
1712483612;Update;;200.194199999999995043253875337541103363037109375
1712483614;Update;;200.200500000000005229594535194337368011474609375
1712483616;Update;;200.200500000000005229594535194337368011474609375
1712483618;Update;;200.200500000000005229594535194337368011474609375
1712483620;Update;;200.199299999999993815436027944087982177734375
1712483622;Update;;200.199299999999993815436027944087982177734375
1712483624;Update;;200.180100000000010140865924768149852752685546875
1712483626;Update;;200.180100000000010140865924768149852752685546875
1712483628;Update;;200.180100000000010140865924768149852752685546875
1712483630;Update;;200.15039999999999054125510156154632568359375
1712483632;Update;;200.15039999999999054125510156154632568359375
1712483634;Update;;200.15039999999999054125510156154632568359375
1712483636;Update;;200.14060000000000627551344223320484161376953125
1712483638;Update;;200.14060000000000627551344223320484161376953125
1712483640;Update;;200.14060000000000627551344223320484161376953125
1712483642;Update;;200.14060000000000627551344223320484161376953125
1712483644;Update;;200.14060000000000627551344223320484161376953125
1712483646;Update;;200.1426999999999907231540419161319732666015625
1712483648;Update;;200.1426999999999907231540419161319732666015625
1712483650;Update;;200.1426999999999907231540419161319732666015625
1712483652;Update;;200.15309999999999490682967007160186767578125
1712483654;Update;;200.15309999999999490682967007160186767578125
1712483656;Update;;200.15219999999999345163814723491668701171875
1712483658;Update;;200.15219999999999345163814723491668701171875
1712483660;Update;;200.15219999999999345163814723491668701171875
1712483662;Update;;200.13839999999999008650775067508220672607421875
1712483664;Update;;200.13839999999999008650775067508220672607421875
1712483666;Update;;200.13839999999999008650775067508220672607421875
1712483669;Update;;200.136899999999997135091689415276050567626953125
1712483670;Update;;200.136899999999997135091689415276050567626953125
1712483672;Update;;200.136899999999997135091689415276050567626953125
1712483676;Update;;200.0937999999999874489731155335903167724609375
1712483678;Update;;200.092299999999994497557054273784160614013671875
1712483680;Update;;200.092299999999994497557054273784160614013671875
1712483682;Update;;200.092299999999994497557054273784160614013671875
1712483687;Update;;200.112300000000004729372449219226837158203125
1712483688;Update;;200.112300000000004729372449219226837158203125
1712483688;Update;;200.112300000000004729372449219226837158203125
1712483690;Update;;200.099500000000006139089236967265605926513671875
1712483692;Update;;200.099500000000006139089236967265605926513671875
1712483694;Update;;200.098600000000004683897714130580425262451171875
1712483696;Update;;200.098600000000004683897714130580425262451171875
1712483698;Update;;200.098600000000004683897714130580425262451171875
1712483701;Update;;200.1000999999999976353137753903865814208984375
1712483706;Update;;200.12020000000001118678483180701732635498046875
1712483708;Update;;200.12020000000001118678483180701732635498046875
1712483714;Update;;200.091399999999993042365531437098979949951171875
1712483716;Update;;200.094999999999998863131622783839702606201171875
1712483718;Update;;200.094999999999998863131622783839702606201171875
1712483720;Update;;200.094999999999998863131622783839702606201171875
1712483722;Update;;200.091399999999993042365531437098979949951171875
1712483724;Update;;200.091399999999993042365531437098979949951171875
1712483726;Update;;200.091399999999993042365531437098979949951171875
1712483728;Update;;200.090200000000010049916454590857028961181640625
1712483730;Update;;200.090200000000010049916454590857028961181640625
1712483732;Update;;200.108800000000002228262019343674182891845703125
1712483734;Update;;200.108800000000002228262019343674182891845703125
1712483736;Update;;200.108800000000002228262019343674182891845703125
1712483738;Update;;200.090699999999998226485331542789936065673828125
1712483740;Update;;200.090699999999998226485331542789936065673828125
1712483742;Update;;200.090699999999998226485331542789936065673828125
1712483744;Update;;200.07310000000001082298695109784603118896484375
1712483746;Update;;200.07310000000001082298695109784603118896484375
1712483748;Update;;200.06680000000000063664629124104976654052734375
1712483750;Update;;200.06680000000000063664629124104976654052734375
1712483752;Update;;200.06680000000000063664629124104976654052734375
1712483754;Update;;200.049200000000013233147910796105861663818359375
1712483756;Update;;200.049200000000013233147910796105861663818359375
1712483758;Update;;200.049200000000013233147910796105861663818359375
1712483760;Update;;200.051799999999985857357387430965900421142578125
1712483762;Update;;200.051799999999985857357387430965900421142578125
1712483764;Update;;200.051799999999985857357387430965900421142578125
1712483766;Update;;200.008999999999986130205797962844371795654296875
1712483768;Update;;200.008999999999986130205797962844371795654296875
1712483771;Update;;200.042900000000003046807250939309597015380859375
1712483772;Update;;200.042900000000003046807250939309597015380859375
1712483774;Update;;200.042900000000003046807250939309597015380859375
1712483777;Update;;200.039999999999992041921359486877918243408203125
1712483778;Update;;200.039999999999992041921359486877918243408203125
1712483780;Update;;200.039999999999992041921359486877918243408203125
1712483782;Update;;200.032900000000012141754268668591976165771484375
1712483784;Update;;200.032900000000012141754268668591976165771484375
1712483786;Update;;199.994200000000006411937647499144077301025390625
1712483788;Update;;199.994200000000006411937647499144077301025390625
1712483791;Update;;199.994200000000006411937647499144077301025390625
1712483792;Update;;199.980400000000003046807250939309597015380859375
1712483794;Update;;199.980400000000003046807250939309597015380859375
1712483796;Update;;199.980400000000003046807250939309597015380859375
1712483798;Update;;199.93680000000000518411980010569095611572265625
1712483800;Update;;199.93680000000000518411980010569095611572265625
1712483802;Update;;199.93680000000000518411980010569095611572265625
1712483807;Update;;199.899300000000010868461686186492443084716796875
1712483807;Update;;199.899300000000010868461686186492443084716796875
1712483808;Update;;199.915400000000005320544005371630191802978515625
1712483810;Update;;199.915400000000005320544005371630191802978515625
1712483812;Update;;199.915400000000005320544005371630191802978515625
1712483814;Update;;199.947599999999994224708643741905689239501953125
1712483816;Update;;199.947599999999994224708643741905689239501953125
1712483818;Update;;199.947599999999994224708643741905689239501953125
1712483820;Update;;199.9533000000000129148247651755809783935546875
1712483822;Update;;199.9533000000000129148247651755809783935546875
1712483824;Update;;200.010099999999994224708643741905689239501953125
1712483826;Update;;200.010099999999994224708643741905689239501953125
1712483828;Update;;200.010099999999994224708643741905689239501953125
1712483830;Update;;199.9886999999999943611328490078449249267578125
1712483832;Update;;199.9886999999999943611328490078449249267578125
1712483834;Update;;199.9886999999999943611328490078449249267578125
1712483836;Update;;199.98570000000000845830072648823261260986328125
1712483839;Update;;199.98570000000000845830072648823261260986328125
1712483840;Update;;199.983300000000014051693142391741275787353515625
1712483842;Update;;199.983300000000014051693142391741275787353515625
1712483844;Update;;199.983300000000014051693142391741275787353515625
1712483846;Update;;199.989000000000004320099833421409130096435546875
1712483848;Update;;199.989000000000004320099833421409130096435546875
1712483850;Update;;199.989000000000004320099833421409130096435546875
1712483852;Update;;199.99930000000000518411980010569095611572265625
1712483854;Update;;199.99930000000000518411980010569095611572265625
1712483856;Update;;199.99930000000000518411980010569095611572265625
1712483858;Update;;199.989299999999985857357387430965900421142578125
1712483861;Update;;199.989299999999985857357387430965900421142578125
1712483862;Update;;199.94220000000001391526893712580204010009765625
1712483864;Update;;199.94220000000001391526893712580204010009765625
1712483866;Update;;199.94220000000001391526893712580204010009765625
1712483868;Update;;199.929699999999996862243278883397579193115234375
1712483870;Update;;199.929699999999996862243278883397579193115234375
1712483872;Update;;199.929699999999996862243278883397579193115234375
1712483874;Update;;199.926099999999991041477187536656856536865234375
1712483876;Update;;199.926099999999991041477187536656856536865234375
1712483878;Update;;199.9207000000000107320374809205532073974609375
1712483880;Update;;199.9207000000000107320374809205532073974609375
1712483882;Update;;199.9207000000000107320374809205532073974609375
1712483884;Update;;199.93590000000000372892827726900577545166015625
1712483886;Update;;199.93590000000000372892827726900577545166015625
1712483888;Update;;199.93590000000000372892827726900577545166015625
1712483890;Update;;199.975699999999989131538313813507556915283203125
1712483892;Update;;199.975699999999989131538313813507556915283203125
1712483894;Update;;199.975699999999989131538313813507556915283203125
1712483896;Update;;199.9732999999999947249307297170162200927734375
1712483898;Update;;199.9732999999999947249307297170162200927734375
1712483900;Update;;199.986500000000006593836587853729724884033203125
1712483902;Update;;199.986500000000006593836587853729724884033203125
1712483904;Update;;199.986500000000006593836587853729724884033203125
1712483906;Update;;200.02269999999998617568053305149078369140625
1712483908;Update;;200.02269999999998617568053305149078369140625
1712483910;Update;;200.02269999999998617568053305149078369140625
1712483912;Update;;200.00520000000000209183781407773494720458984375
1712483914;Update;;200.00520000000000209183781407773494720458984375
1712483916;Update;;200.046199999999998908606357872486114501953125
1712483918;Update;;200.046199999999998908606357872486114501953125
1712483920;Update;;200.046199999999998908606357872486114501953125
1712483922;Update;;200.014100000000013324097380973398685455322265625
1712483926;Update;;200.014100000000013324097380973398685455322265625
1712483927;Update;;200.022099999999994679455994628369808197021484375
1712483928;Update;;200.022099999999994679455994628369808197021484375
1712483930;Update;;200.022099999999994679455994628369808197021484375
1712483932;Update;;200.051799999999985857357387430965900421142578125
1712483934;Update;;200.051799999999985857357387430965900421142578125
1712483936;Update;;200.051799999999985857357387430965900421142578125
1712483938;Update;;200.027500000000003410605131648480892181396484375
1712483940;Update;;200.027500000000003410605131648480892181396484375
1712483942;Update;;200.027500000000003410605131648480892181396484375
1712483944;Update;;200.074199999999990495780366472899913787841796875
1712483946;Update;;200.074199999999990495780366472899913787841796875
1712483948;Update;;200.074199999999990495780366472899913787841796875
1712483950;Update;;200.072499999999990905052982270717620849609375
1712483952;Update;;200.072499999999990905052982270717620849609375
1712483954;Update;;200.087999999999993860910763032734394073486328125
1712483956;Update;;200.087999999999993860910763032734394073486328125
1712483958;Update;;200.087999999999993860910763032734394073486328125
1712483960;Update;;200.090000000000003410605131648480892181396484375
1712483962;Update;;200.090000000000003410605131648480892181396484375
1712483964;Update;;200.090000000000003410605131648480892181396484375
1712483966;Update;;200.09309999999999263309291563928127288818359375
1712483968;Update;;200.09309999999999263309291563928127288818359375
1712483970;Update;;200.107900000000000773070496506989002227783203125
1712483972;Update;;200.107900000000000773070496506989002227783203125
1712483974;Update;;200.107900000000000773070496506989002227783203125
1712483976;Update;;200.098199999999991405275068245828151702880859375
1712483978;Update;;200.098199999999991405275068245828151702880859375
1712483980;Update;;200.098199999999991405275068245828151702880859375
1712483982;Update;;200.125799999999998135535861365497112274169921875
1712483984;Update;;200.125799999999998135535861365497112274169921875
1712483986;Update;;200.125799999999998135535861365497112274169921875
1712483988;Update;;200.136200000000002319211489520967006683349609375
1712483990;Update;;200.136200000000002319211489520967006683349609375
1712483992;Update;;200.09399999999999408828443847596645355224609375
1712483994;Update;;200.09399999999999408828443847596645355224609375
1712483996;Update;;200.09399999999999408828443847596645355224609375
1712483998;Update;;200.106999999999999317878973670303821563720703125
1712484000;Update;;200.106999999999999317878973670303821563720703125
1712484002;Update;;200.106999999999999317878973670303821563720703125
1712484004;Update;;200.060599999999993769961292855441570281982421875
1712484006;Update;;200.060599999999993769961292855441570281982421875
1712484008;Update;;200.1091999999999870851752348244190216064453125
1712484010;Update;;200.1091999999999870851752348244190216064453125
1712484012;Update;;200.1091999999999870851752348244190216064453125
1712484014;Update;;200.118999999999999772626324556767940521240234375
1712484016;Update;;200.118999999999999772626324556767940521240234375
1712484018;Update;;200.118999999999999772626324556767940521240234375
1712484020;Update;;200.140399999999999636202119290828704833984375
1712484022;Update;;200.140399999999999636202119290828704833984375
1712484024;Update;;200.145700000000005047695594839751720428466796875
1712484026;Update;;200.145700000000005047695594839751720428466796875
1712484028;Update;;200.145700000000005047695594839751720428466796875
1712484030;Update;;200.120800000000002683009370230138301849365234375
1712484032;Update;;200.120800000000002683009370230138301849365234375
1712484034;Update;;200.120800000000002683009370230138301849365234375
1712484036;Update;;200.133199999999987994669936597347259521484375
1712484038;Update;;200.133199999999987994669936597347259521484375
1712484040;Update;;200.133199999999987994669936597347259521484375
1712484042;Update;;200.097000000000008412825991399586200714111328125
1712484048;Update;;200.08539999999999281499185599386692047119140625
1712484048;Update;;200.097000000000008412825991399586200714111328125
1712484049;Update;;200.08539999999999281499185599386692047119140625
1712484050;Update;;200.08539999999999281499185599386692047119140625
1712484052;Update;;200.108800000000002228262019343674182891845703125
1712484054;Update;;200.108800000000002228262019343674182891845703125
1712484056;Update;;200.108800000000002228262019343674182891845703125
1712484058;Update;;200.0910000000000081854523159563541412353515625
1712484060;Update;;200.0910000000000081854523159563541412353515625
1712484062;Update;;200.131699999999995043253875337541103363037109375
1712484064;Update;;200.131699999999995043253875337541103363037109375
1712484066;Update;;200.131699999999995043253875337541103363037109375
1712484068;Update;;200.12139999999999417923390865325927734375
1712484070;Update;;200.12139999999999417923390865325927734375
1712484072;Update;;200.12139999999999417923390865325927734375
1712484074;Update;;200.132100000000008321876521222293376922607421875
1712484076;Update;;200.132100000000008321876521222293376922607421875
1712484078;Update;;200.132100000000008321876521222293376922607421875
1712484080;Update;;200.084800000000001318767317570745944976806640625
1712484082;Update;;200.084800000000001318767317570745944976806640625
1712484084;Update;;200.0557000000000016370904631912708282470703125
1712484086;Update;;200.0557000000000016370904631912708282470703125
1712484088;Update;;200.0557000000000016370904631912708282470703125
1712484090;Update;;200.111299999999999954525264911353588104248046875
1712484092;Update;;200.111299999999999954525264911353588104248046875
1712484094;Update;;200.111299999999999954525264911353588104248046875
1712484096;Update;;200.08220000000000027284841053187847137451171875
1712484098;Update;;200.08220000000000027284841053187847137451171875
1712484100;Update;;200.097900000000009868017514236271381378173828125
1712484103;Update;;200.097900000000009868017514236271381378173828125
1712484104;Update;;200.097900000000009868017514236271381378173828125
1712484106;Update;;200.071499999999986130205797962844371795654296875
1712484109;Update;;200.071499999999986130205797962844371795654296875
1712484110;Update;;200.071499999999986130205797962844371795654296875
1712484112;Update;;200.073299999999989040588843636214733123779296875
1712484115;Update;;200.073299999999989040588843636214733123779296875
1712484116;Update;;200.10890000000000554791768081486225128173828125
1712484118;Update;;200.10890000000000554791768081486225128173828125
1712484120;Update;;200.10890000000000554791768081486225128173828125
1712484122;Update;;200.0928999999999859937815926969051361083984375
1712484124;Update;;200.0928999999999859937815926969051361083984375
1712484126;Update;;200.0928999999999859937815926969051361083984375
1712484128;Update;;200.086800000000010868461686186492443084716796875
1712484130;Update;;200.086800000000010868461686186492443084716796875
1712484132;Update;;200.086800000000010868461686186492443084716796875
1712484134;Update;;200.044000000000011141310096718370914459228515625
1712484136;Update;;200.044000000000011141310096718370914459228515625
1712484138;Update;;200.057400000000001227817847393453121185302734375
1712484140;Update;;200.057400000000001227817847393453121185302734375
1712484142;Update;;200.057400000000001227817847393453121185302734375
1712484144;Update;;200.07130000000000791260390542447566986083984375
1712484146;Update;;200.07130000000000791260390542447566986083984375
1712484148;Update;;200.07130000000000791260390542447566986083984375
1712484150;Update;;200.033899999999988494892022572457790374755859375
1712484152;Update;;200.033899999999988494892022572457790374755859375
1712484154;Update;;200.046799999999990404830896295607089996337890625
1712484156;Update;;200.046799999999990404830896295607089996337890625
1712484158;Update;;200.046799999999990404830896295607089996337890625
1712484160;Update;;200.033899999999988494892022572457790374755859375
1712484162;Update;;200.033899999999988494892022572457790374755859375
1712484167;Update;;200.033899999999988494892022572457790374755859375
1712484168;Update;;200.005300000000005411493475548923015594482421875
1712484168;Update;;200.005300000000005411493475548923015594482421875
1712484170;Update;;200.005300000000005411493475548923015594482421875
1712484172;Update;;199.998700000000013687895261682569980621337890625
1712484174;Update;;199.998700000000013687895261682569980621337890625
