Date;Action;Message;Crypto ValueBTC
1712467564;Update;;198.73849999999998772182152606546878814697265625
1712467566;Update;;198.73849999999998772182152606546878814697265625
1712467568;Update;;198.741700000000008685674401931464672088623046875
1712467570;Update;;198.741700000000008685674401931464672088623046875
1712467572;Update;;198.741700000000008685674401931464672088623046875
1712467574;Update;;198.73849999999998772182152606546878814697265625
1712467576;Update;;198.73849999999998772182152606546878814697265625
1712467578;Update;;198.73849999999998772182152606546878814697265625
1712467580;Update;;198.758700000000004592948243953287601470947265625
1712467582;Update;;198.758700000000004592948243953287601470947265625
1712467584;Update;;198.758700000000004592948243953287601470947265625
1712467586;Update;;198.773500000000012732925824820995330810546875
1712467588;Update;;198.773500000000012732925824820995330810546875
1712467590;Update;;198.796099999999995588950696401298046112060546875
1712467592;Update;;198.796099999999995588950696401298046112060546875
1712467594;Update;;198.796099999999995588950696401298046112060546875
1712467596;Update;;198.797400000000010322764865122735500335693359375
1712467598;Update;;198.797400000000010322764865122735500335693359375
1712467600;Update;;198.797400000000010322764865122735500335693359375
1712467602;Update;;198.78739999999999099600245244801044464111328125
1712467604;Update;;198.78739999999999099600245244801044464111328125
1712467606;Update;;198.7894000000000005456968210637569427490234375
1712467608;Update;;198.7894000000000005456968210637569427490234375
1712467610;Update;;198.7894000000000005456968210637569427490234375
1712467612;Update;;198.805599999999998317434801720082759857177734375
1712467614;Update;;198.805599999999998317434801720082759857177734375
1712467616;Update;;198.805599999999998317434801720082759857177734375
1712467618;Update;;198.830099999999987403498380444943904876708984375
1712467620;Update;;198.830099999999987403498380444943904876708984375
1712467622;Update;;198.830099999999987403498380444943904876708984375
1712467624;Update;;198.821499999999986130205797962844371795654296875
1712467626;Update;;198.821499999999986130205797962844371795654296875
1712467628;Update;;198.830099999999987403498380444943904876708984375
1712467630;Update;;198.830099999999987403498380444943904876708984375
1712467632;Update;;198.830099999999987403498380444943904876708984375
1712467634;Update;;198.81610000000000582076609134674072265625
1712467636;Update;;198.81610000000000582076609134674072265625
1712467638;Update;;198.81610000000000582076609134674072265625
1712467640;Update;;198.83170000000001209627953357994556427001953125
1712467642;Update;;198.83170000000001209627953357994556427001953125
1712467644;Update;;198.766899999999992587618180550634860992431640625
1712467646;Update;;198.766899999999992587618180550634860992431640625
1712467648;Update;;198.766899999999992587618180550634860992431640625
1712467650;Update;;198.764199999999988222043612040579319000244140625
1712467652;Update;;198.764199999999988222043612040579319000244140625
1712467654;Update;;198.764199999999988222043612040579319000244140625
1712467656;Update;;198.78350000000000363797880709171295166015625
1712467658;Update;;198.78350000000000363797880709171295166015625
1712467660;Update;;198.765399999999999636202119290828704833984375
1712467662;Update;;198.765399999999999636202119290828704833984375
1712467664;Update;;198.765399999999999636202119290828704833984375
1712467666;Update;;198.770499999999998408384271897375583648681640625
1712467668;Update;;198.770499999999998408384271897375583648681640625
1712467670;Update;;198.770499999999998408384271897375583648681640625
1712467672;Update;;198.76609999999999445208231918513774871826171875
1712467674;Update;;198.76609999999999445208231918513774871826171875
1712467676;Update;;198.76609999999999445208231918513774871826171875
1712467678;Update;;198.773200000000002773958840407431125640869140625
1712467680;Update;;198.773200000000002773958840407431125640869140625
1712467682;Update;;198.773200000000002773958840407431125640869140625
1712467684;Update;;198.773200000000002773958840407431125640869140625
1712467686;Update;;198.773200000000002773958840407431125640869140625
1712467688;Update;;198.77649999999999863575794734060764312744140625
1712467690;Update;;198.77649999999999863575794734060764312744140625
1712467692;Update;;198.77649999999999863575794734060764312744140625
1712467694;Update;;198.790899999999993497112882323563098907470703125
1712467696;Update;;198.790899999999993497112882323563098907470703125
1712467698;Update;;198.78780000000000427462509833276271820068359375
1712467700;Update;;198.78780000000000427462509833276271820068359375
1712467702;Update;;198.78780000000000427462509833276271820068359375
1712467704;Update;;198.790899999999993497112882323563098907470703125
1712467706;Update;;198.790899999999993497112882323563098907470703125
1712467708;Update;;198.790899999999993497112882323563098907470703125
1712467710;Update;;198.79099999999999681676854379475116729736328125
1712467712;Update;;198.79099999999999681676854379475116729736328125
1712467714;Update;;198.79099999999999681676854379475116729736328125
1712467716;Update;;198.79419999999998935891198925673961639404296875
1712467718;Update;;198.79419999999998935891198925673961639404296875
1712467720;Update;;198.82450000000000045474735088646411895751953125
1712467722;Update;;198.82450000000000045474735088646411895751953125
1712467724;Update;;198.82450000000000045474735088646411895751953125
1712467726;Update;;198.805599999999998317434801720082759857177734375
1712467728;Update;;198.805599999999998317434801720082759857177734375
1712467730;Update;;198.805599999999998317434801720082759857177734375
1712467732;Update;;198.810599999999993769961292855441570281982421875
1712467734;Update;;198.810599999999993769961292855441570281982421875
1712467736;Update;;198.815300000000007685230229981243610382080078125
1712467738;Update;;198.815300000000007685230229981243610382080078125
1712467740;Update;;198.815300000000007685230229981243610382080078125
1712467742;Update;;198.810800000000000409272615797817707061767578125
1712467744;Update;;198.810800000000000409272615797817707061767578125
1712467746;Update;;198.810800000000000409272615797817707061767578125
1712467748;Update;;198.791500000000013415046851150691509246826171875
1712467750;Update;;198.791500000000013415046851150691509246826171875
1712467752;Update;;198.791500000000013415046851150691509246826171875
1712467754;Update;;198.751800000000002910383045673370361328125
1712467756;Update;;198.751800000000002910383045673370361328125
1712467758;Update;;198.74750000000000227373675443232059478759765625
1712467760;Update;;198.74750000000000227373675443232059478759765625
1712467762;Update;;198.74750000000000227373675443232059478759765625
1712467764;Update;;198.74520000000001118678483180701732635498046875
1712467766;Update;;198.74520000000001118678483180701732635498046875
1712467768;Update;;198.74520000000001118678483180701732635498046875
1712467770;Update;;198.8043999999999869032762944698333740234375
1712467772;Update;;198.8043999999999869032762944698333740234375
1712467774;Update;;198.79820000000000845830072648823261260986328125
1712467776;Update;;198.79820000000000845830072648823261260986328125
1712467778;Update;;198.79820000000000845830072648823261260986328125
1712467780;Update;;198.79820000000000845830072648823261260986328125
1712467782;Update;;198.79820000000000845830072648823261260986328125
1712467784;Update;;198.79820000000000845830072648823261260986328125
1712467786;Update;;198.796099999999995588950696401298046112060546875
1712467788;Update;;198.796099999999995588950696401298046112060546875
1712467790;Update;;198.796099999999995588950696401298046112060546875
1712467792;Update;;198.796099999999995588950696401298046112060546875
1712467794;Update;;198.796099999999995588950696401298046112060546875
1712467796;Update;;198.82490000000001373336999677121639251708984375
1712467798;Update;;198.82490000000001373336999677121639251708984375
1712467800;Update;;198.82490000000001373336999677121639251708984375
1712467802;Update;;198.798100000000005138645065017044544219970703125
1712467804;Update;;198.798100000000005138645065017044544219970703125
1712467806;Update;;198.798100000000005138645065017044544219970703125
1712467808;Update;;198.835700000000002773958840407431125640869140625
1712467810;Update;;198.835700000000002773958840407431125640869140625
1712467812;Update;;198.8591000000000121872290037572383880615234375
1712467814;Update;;198.8591000000000121872290037572383880615234375
1712467816;Update;;198.8591000000000121872290037572383880615234375
1712467818;Update;;198.8704999999999927240423858165740966796875
1712467820;Update;;198.8704999999999927240423858165740966796875
1712467822;Update;;198.8704999999999927240423858165740966796875
1712467824;Update;;198.8908000000000129148247651755809783935546875
1712467826;Update;;198.8908000000000129148247651755809783935546875
1712467828;Update;;198.971399999999988494892022572457790374755859375
1712467830;Update;;198.971399999999988494892022572457790374755859375
1712467832;Update;;198.971399999999988494892022572457790374755859375
1712467834;Update;;198.986500000000006593836587853729724884033203125
1712467836;Update;;198.986500000000006593836587853729724884033203125
1712467838;Update;;198.986500000000006593836587853729724884033203125
1712467840;Update;;198.974799999999987676346790976822376251220703125
1712467842;Update;;198.974799999999987676346790976822376251220703125
1712467844;Update;;198.974799999999987676346790976822376251220703125
1712467846;Update;;198.962999999999993860910763032734394073486328125
1712467848;Update;;198.962999999999993860910763032734394073486328125
1712467850;Update;;198.898899999999997589839040301740169525146484375
1712467852;Update;;198.898899999999997589839040301740169525146484375
1712467854;Update;;198.898899999999997589839040301740169525146484375
1712467856;Update;;198.911100000000004683897714130580425262451171875
1712467858;Update;;198.911100000000004683897714130580425262451171875
1712467860;Update;;198.911100000000004683897714130580425262451171875
1712467862;Update;;198.90399999999999636202119290828704833984375
1712467864;Update;;198.90399999999999636202119290828704833984375
1712467866;Update;;198.8990000000000009094947017729282379150390625
1712467868;Update;;198.8990000000000009094947017729282379150390625
1712467870;Update;;198.8990000000000009094947017729282379150390625
1712467872;Update;;198.91820000000001300577423535287380218505859375
1712467874;Update;;198.91820000000001300577423535287380218505859375
1712467876;Update;;198.91820000000001300577423535287380218505859375
1712467878;Update;;198.932899999999989404386724345386028289794921875
1712467880;Update;;198.932899999999989404386724345386028289794921875
1712467882;Update;;198.932899999999989404386724345386028289794921875
1712467884;Update;;198.950500000000005229594535194337368011474609375
1712467886;Update;;198.950500000000005229594535194337368011474609375
1712467888;Update;;198.94089999999999918145476840436458587646484375
1712467890;Update;;198.94089999999999918145476840436458587646484375
1712467892;Update;;198.94089999999999918145476840436458587646484375
1712467894;Update;;198.94859999999999899955582804977893829345703125
1712467896;Update;;198.94859999999999899955582804977893829345703125
1712467898;Update;;198.94859999999999899955582804977893829345703125
1712467900;Update;;198.95490000000000918589648790657520294189453125
1712467902;Update;;198.95490000000000918589648790657520294189453125
1712467904;Update;;198.94089999999999918145476840436458587646484375
1712467906;Update;;198.94089999999999918145476840436458587646484375
1712467908;Update;;198.94089999999999918145476840436458587646484375
1712467910;Update;;198.893000000000000682121026329696178436279296875
1712467912;Update;;198.893000000000000682121026329696178436279296875
1712467914;Update;;198.893000000000000682121026329696178436279296875
1712467916;Update;;198.875599999999991496224538423120975494384765625
1712467918;Update;;198.875599999999991496224538423120975494384765625
1712467920;Update;;198.875599999999991496224538423120975494384765625
1712467922;Update;;197.742199999999996862243278883397579193115234375
1712467924;Update;;197.742199999999996862243278883397579193115234375
1712467926;Update;;197.684200000000004138200893066823482513427734375
1712467928;Update;;197.684200000000004138200893066823482513427734375
1712467930;Update;;197.684200000000004138200893066823482513427734375
1712467932;Update;;197.68459999999998899511410854756832122802734375
1712467934;Update;;197.68459999999998899511410854756832122802734375
1712467936;Update;;197.68459999999998899511410854756832122802734375
1712467938;Update;;197.669499999999999317878973670303821563720703125
1712467940;Update;;197.669499999999999317878973670303821563720703125
1712467942;Update;;197.66210000000000945874489843845367431640625
1712467944;Update;;197.66210000000000945874489843845367431640625
1712467946;Update;;197.66210000000000945874489843845367431640625
1712467948;Update;;197.66210000000000945874489843845367431640625
1712467950;Update;;197.66210000000000945874489843845367431640625
1712467952;Update;;197.66210000000000945874489843845367431640625
1712467954;Update;;197.65600000000000591171556152403354644775390625
1712467956;Update;;197.65600000000000591171556152403354644775390625
1712467958;Update;;197.65600000000000591171556152403354644775390625
1712467960;Update;;197.9723999999999932697392068803310394287109375
1712467962;Update;;197.9723999999999932697392068803310394287109375
1712467964;Update;;198.300399999999996225596987642347812652587890625
1712467966;Update;;198.300399999999996225596987642347812652587890625
1712467968;Update;;198.300399999999996225596987642347812652587890625
1712467970;Update;;198.665899999999993497112882323563098907470703125
1712467972;Update;;198.665899999999993497112882323563098907470703125
1712467974;Update;;198.665899999999993497112882323563098907470703125
1712467976;Update;;198.663999999999987267074175179004669189453125
1712467978;Update;;198.663999999999987267074175179004669189453125
1712467980;Update;;198.654500000000012960299500264227390289306640625
1712467982;Update;;198.654500000000012960299500264227390289306640625
1712467984;Update;;198.654500000000012960299500264227390289306640625
1712467986;Update;;198.625100000000003319655661471188068389892578125
1712467988;Update;;198.625100000000003319655661471188068389892578125
1712467990;Update;;198.625100000000003319655661471188068389892578125
1712467992;Update;;198.63609999999999899955582804977893829345703125
1712467994;Update;;198.63609999999999899955582804977893829345703125
1712467996;Update;;198.63609999999999899955582804977893829345703125
1712467998;Update;;198.68639999999999190549715422093868255615234375
1712468000;Update;;198.68639999999999190549715422093868255615234375
1712468002;Update;;198.706500000000005456968210637569427490234375
1712468004;Update;;198.706500000000005456968210637569427490234375
1712468006;Update;;198.706500000000005456968210637569427490234375
1712468008;Update;;198.681299999999993133315001614391803741455078125
1712468010;Update;;198.681299999999993133315001614391803741455078125
1712468012;Update;;198.681299999999993133315001614391803741455078125
1712468014;Update;;198.6616999999999961801222525537014007568359375
1712468016;Update;;198.6616999999999961801222525537014007568359375
1712468018;Update;;198.5688000000000101863406598567962646484375
1712468020;Update;;198.5688000000000101863406598567962646484375
1712468022;Update;;198.5688000000000101863406598567962646484375
1712468024;Update;;198.549499999999994770405464805662631988525390625
1712468026;Update;;198.549499999999994770405464805662631988525390625
1712468028;Update;;198.549499999999994770405464805662631988525390625
1712468030;Update;;198.504899999999992132870829664170742034912109375
1712468032;Update;;198.504899999999992132870829664170742034912109375
1712468034;Update;;198.486700000000013233147910796105861663818359375
1712468036;Update;;198.486700000000013233147910796105861663818359375
1712468038;Update;;198.486700000000013233147910796105861663818359375
1712468040;Update;;198.45720000000000027284841053187847137451171875
1712468042;Update;;198.45720000000000027284841053187847137451171875
1712468044;Update;;198.45720000000000027284841053187847137451171875
1712468046;Update;;198.46129999999999427018337883055210113525390625
1712468048;Update;;198.46129999999999427018337883055210113525390625
1712468050;Update;;198.46129999999999427018337883055210113525390625
1712468052;Update;;198.543399999999991223376127891242504119873046875
1712468076;Update;;198.476499999999987267074175179004669189453125
1712468077;Update;;198.476499999999987267074175179004669189453125
1712468077;Update;;198.476499999999987267074175179004669189453125
1712468077;Update;;198.476499999999987267074175179004669189453125
1712468077;Update;;198.487899999999996225596987642347812652587890625
1712468078;Update;;198.487899999999996225596987642347812652587890625
1712468078;Update;;198.487899999999996225596987642347812652587890625
1712468078;Update;;198.487899999999996225596987642347812652587890625
1712468079;Update;;198.487899999999996225596987642347812652587890625
1712468079;Update;;198.487899999999996225596987642347812652587890625
1712468079;Update;;198.487899999999996225596987642347812652587890625
1712468079;Update;;198.487899999999996225596987642347812652587890625
1712468080;Update;;198.487899999999996225596987642347812652587890625
1712468080;Update;;198.487899999999996225596987642347812652587890625
1712468082;Update;;198.487899999999996225596987642347812652587890625
1712468084;Update;;198.438799999999986312104738317430019378662109375
1712468086;Update;;198.438799999999986312104738317430019378662109375
1712468088;Update;;198.438799999999986312104738317430019378662109375
1712468090;Update;;198.48759999999998626663000322878360748291015625
1712468092;Update;;198.48759999999998626663000322878360748291015625
1712468094;Update;;198.500300000000009958966984413564205169677734375
1712468096;Update;;198.500300000000009958966984413564205169677734375
1712468098;Update;;198.500300000000009958966984413564205169677734375
1712468100;Update;;198.513200000000011868905858136713504791259765625
1712468102;Update;;198.513200000000011868905858136713504791259765625
1712468104;Update;;198.513200000000011868905858136713504791259765625
1712468106;Update;;198.521800000000013142198440618813037872314453125
1712468108;Update;;198.521800000000013142198440618813037872314453125
1712468110;Update;;198.51429999999999154169927351176738739013671875
1712468112;Update;;198.51429999999999154169927351176738739013671875
1712468114;Update;;198.51429999999999154169927351176738739013671875
1712468116;Update;;198.524400000000014188117347657680511474609375
1712468118;Update;;198.524400000000014188117347657680511474609375
1712468120;Update;;198.524400000000014188117347657680511474609375
1712468122;Update;;198.539999999999992041921359486877918243408203125
1712468124;Update;;198.539999999999992041921359486877918243408203125
1712468126;Update;;198.539999999999992041921359486877918243408203125
1712468128;Update;;198.54689999999999372448655776679515838623046875
1712468130;Update;;198.54689999999999372448655776679515838623046875
1712468132;Update;;198.561499999999995225152815692126750946044921875
1712468134;Update;;198.561499999999995225152815692126750946044921875
1712468136;Update;;198.561499999999995225152815692126750946044921875
1712468138;Update;;198.546500000000008867573342286050319671630859375
1712468140;Update;;198.546500000000008867573342286050319671630859375
1712468142;Update;;198.546500000000008867573342286050319671630859375
1712468144;Update;;198.619599999999991268850862979888916015625
1712468146;Update;;198.619599999999991268850862979888916015625
1712468148;Update;;198.5892000000000052750692702829837799072265625
1712468150;Update;;198.5892000000000052750692702829837799072265625
1712468152;Update;;198.5892000000000052750692702829837799072265625
1712468154;Update;;198.607400000000012596501619555056095123291015625
1712468156;Update;;198.607400000000012596501619555056095123291015625
1712468158;Update;;198.607400000000012596501619555056095123291015625
1712468160;Update;;198.611799999999988131094141863286495208740234375
1712468162;Update;;198.611799999999988131094141863286495208740234375
1712468164;Update;;198.64560000000000172803993336856365203857421875
1712468166;Update;;198.64560000000000172803993336856365203857421875
1712468168;Update;;198.64560000000000172803993336856365203857421875
1712468170;Update;;198.72370000000000800355337560176849365234375
1712468172;Update;;198.72370000000000800355337560176849365234375
1712468174;Update;;198.72370000000000800355337560176849365234375
1712468176;Update;;198.665400000000005320544005371630191802978515625
1712468178;Update;;198.665400000000005320544005371630191802978515625
1712468180;Update;;198.665400000000005320544005371630191802978515625
1712468182;Update;;198.70990000000000463842297904193401336669921875
1712468184;Update;;198.70990000000000463842297904193401336669921875
1712468186;Update;;198.65969999999998663042788393795490264892578125
1712468188;Update;;198.65969999999998663042788393795490264892578125
1712468190;Update;;198.65969999999998663042788393795490264892578125
1712468192;Update;;198.66329999999999245119397528469562530517578125
1712468194;Update;;198.66329999999999245119397528469562530517578125
1712468196;Update;;198.66329999999999245119397528469562530517578125
1712468198;Update;;198.660200000000003228706191293895244598388671875
1712468200;Update;;198.660200000000003228706191293895244598388671875
1712468202;Update;;198.660200000000003228706191293895244598388671875
1712468204;Update;;198.660200000000003228706191293895244598388671875
1712468206;Update;;198.660200000000003228706191293895244598388671875
1712468208;Update;;198.669399999999995998223312199115753173828125
1712468210;Update;;198.669399999999995998223312199115753173828125
1712468212;Update;;198.669399999999995998223312199115753173828125
1712468214;Update;;198.66329999999999245119397528469562530517578125
1712468216;Update;;198.66329999999999245119397528469562530517578125
1712468218;Update;;198.66329999999999245119397528469562530517578125
1712468220;Update;;198.691699999999997316990629769861698150634765625
1712468222;Update;;198.691699999999997316990629769861698150634765625
1712468224;Update;;198.665400000000005320544005371630191802978515625
1712468226;Update;;198.665400000000005320544005371630191802978515625
1712468228;Update;;198.665400000000005320544005371630191802978515625
1712468230;Update;;198.67779999999999063220457173883914947509765625
1712468232;Update;;198.67779999999999063220457173883914947509765625
1712468234;Update;;198.67779999999999063220457173883914947509765625
1712468236;Update;;198.715000000000003410605131648480892181396484375
1712468238;Update;;198.715000000000003410605131648480892181396484375
1712468240;Update;;198.749699999999990041033015586435794830322265625
1712468242;Update;;198.749699999999990041033015586435794830322265625
1712468262;Update;;198.815599999999989222487783990800380706787109375
1712468263;Update;;198.815599999999989222487783990800380706787109375
1712468265;Update;;198.815599999999989222487783990800380706787109375
1712468267;Update;;198.813799999999986312104738317430019378662109375
1712468269;Update;;198.813799999999986312104738317430019378662109375
1712468271;Update;;198.813799999999986312104738317430019378662109375
1712468273;Update;;198.8346999999999979991116560995578765869140625
1712468275;Update;;198.8346999999999979991116560995578765869140625
1712468277;Update;;198.8346999999999979991116560995578765869140625
1712468279;Update;;198.7848999999999932697392068803310394287109375
1712468281;Update;;198.7848999999999932697392068803310394287109375
1712468353;Update;;198.90670000000000072759576141834259033203125
1712468354;Update;;198.90829999999999699866748414933681488037109375
1712468356;Update;;198.90829999999999699866748414933681488037109375
1712468358;Update;;198.90829999999999699866748414933681488037109375
1712468360;Update;;198.908899999999988494892022572457790374755859375
1712468362;Update;;198.908899999999988494892022572457790374755859375
1712468364;Update;;198.908899999999988494892022572457790374755859375
1712468366;Update;;198.913199999999989131538313813507556915283203125
1712468368;Update;;198.913199999999989131538313813507556915283203125
1712468370;Update;;198.9107999999999947249307297170162200927734375
1712468372;Update;;198.9107999999999947249307297170162200927734375
1712468374;Update;;198.9107999999999947249307297170162200927734375
1712468376;Update;;198.906800000000004047251422889530658721923828125
1712468378;Update;;198.906800000000004047251422889530658721923828125
1712468380;Update;;198.906800000000004047251422889530658721923828125
1712468382;Update;;198.8686999999999898136593401432037353515625
1712468384;Update;;198.8686999999999898136593401432037353515625
1712468386;Update;;198.8686999999999898136593401432037353515625
1712468388;Update;;198.91300000000001091393642127513885498046875
1712468390;Update;;198.91300000000001091393642127513885498046875
1712468392;Update;;199.001000000000004774847184307873249053955078125
1712468394;Update;;199.001000000000004774847184307873249053955078125
1712468396;Update;;199.001000000000004774847184307873249053955078125
1712468398;Update;;198.956199999999995498001226224005222320556640625
1712468400;Update;;198.956199999999995498001226224005222320556640625
1712468402;Update;;198.956199999999995498001226224005222320556640625
1712468404;Update;;198.966800000000006320988177321851253509521484375
1712468406;Update;;198.966800000000006320988177321851253509521484375
1712468408;Update;;198.9923000000000001818989403545856475830078125
1712468410;Update;;198.9923000000000001818989403545856475830078125
1712468412;Update;;198.9923000000000001818989403545856475830078125
1712468414;Update;;199.02510000000000900399754755198955535888671875
1712468416;Update;;199.02510000000000900399754755198955535888671875
1712468418;Update;;199.02510000000000900399754755198955535888671875
1712468420;Update;;199.061200000000013687895261682569980621337890625
1712468422;Update;;199.061200000000013687895261682569980621337890625
1712468424;Update;;199.020499999999998408384271897375583648681640625
1712468426;Update;;199.020499999999998408384271897375583648681640625
1712468428;Update;;199.020499999999998408384271897375583648681640625
1712468430;Update;;199.055200000000013460521586239337921142578125
1712468432;Update;;199.055200000000013460521586239337921142578125
1712468434;Update;;199.055200000000013460521586239337921142578125
1712468436;Update;;199.06549999999998590283212251961231231689453125
1712468438;Update;;199.06549999999998590283212251961231231689453125
1712468440;Update;;199.06549999999998590283212251961231231689453125
1712468442;Update;;199.07130000000000791260390542447566986083984375
1712468444;Update;;199.07130000000000791260390542447566986083984375
1712468446;Update;;199.05950000000001409716787748038768768310546875
1712468448;Update;;199.05950000000001409716787748038768768310546875
1712468450;Update;;199.05950000000001409716787748038768768310546875
1712468452;Update;;199.0529999999999972715158946812152862548828125
1712468454;Update;;199.0529999999999972715158946812152862548828125
1712468456;Update;;199.0529999999999972715158946812152862548828125
1712468458;Update;;199.052500000000009094947017729282379150390625
1712468460;Update;;199.052500000000009094947017729282379150390625
1712468462;Update;;199.022099999999994679455994628369808197021484375
1712468464;Update;;199.022099999999994679455994628369808197021484375
1712468466;Update;;199.022099999999994679455994628369808197021484375
1712468468;Update;;199.0031999999999925421434454619884490966796875
1712468470;Update;;199.0031999999999925421434454619884490966796875
1712468472;Update;;199.0031999999999925421434454619884490966796875
1712468474;Update;;198.9361000000000103682396002113819122314453125
1712468476;Update;;198.9361000000000103682396002113819122314453125
1712468478;Update;;198.9361000000000103682396002113819122314453125
1712468480;Update;;198.991099999999988767740433104336261749267578125
1712468482;Update;;198.991099999999988767740433104336261749267578125
1712468484;Update;;199.02740000000000009094947017729282379150390625
1712468486;Update;;199.02740000000000009094947017729282379150390625
1712468488;Update;;199.02740000000000009094947017729282379150390625
1712468490;Update;;199.0230999999999994543031789362430572509765625
1712468492;Update;;199.0230999999999994543031789362430572509765625
1712468494;Update;;199.0230999999999994543031789362430572509765625
1712468496;Update;;199.02199999999999135980033315718173980712890625
1712468498;Update;;199.02199999999999135980033315718173980712890625
1712468500;Update;;199.02199999999999135980033315718173980712890625
1712468502;Update;;199.033800000000013596945791505277156829833984375
1712468504;Update;;199.033800000000013596945791505277156829833984375
1712468506;Update;;199.02740000000000009094947017729282379150390625
1712468508;Update;;199.02740000000000009094947017729282379150390625
1712468510;Update;;199.02740000000000009094947017729282379150390625
1712468512;Update;;199.02740000000000009094947017729282379150390625
1712468514;Update;;199.02740000000000009094947017729282379150390625
1712468516;Update;;199.02740000000000009094947017729282379150390625
1712468518;Update;;199.033800000000013596945791505277156829833984375
1712468520;Update;;199.033800000000013596945791505277156829833984375
1712468522;Update;;199.03059999999999263309291563928127288818359375
1712468524;Update;;199.03059999999999263309291563928127288818359375
1712468526;Update;;199.03059999999999263309291563928127288818359375
1712468528;Update;;199.033600000000006957634468562901020050048828125
1712468530;Update;;199.033600000000006957634468562901020050048828125
1712468532;Update;;199.033600000000006957634468562901020050048828125
1712468534;Update;;198.973600000000004683897714130580425262451171875
1712468536;Update;;198.973600000000004683897714130580425262451171875
1712468538;Update;;198.912700000000000954969436861574649810791015625
1712468540;Update;;198.912700000000000954969436861574649810791015625
1712468542;Update;;198.912700000000000954969436861574649810791015625
1712468544;Update;;198.849799999999987676346790976822376251220703125
1712468546;Update;;198.849799999999987676346790976822376251220703125
1712468548;Update;;198.849799999999987676346790976822376251220703125
1712468550;Update;;198.85259999999999536157702095806598663330078125
1712468552;Update;;198.85259999999999536157702095806598663330078125
1712468554;Update;;198.85259999999999536157702095806598663330078125
1712468556;Update;;198.857400000000012596501619555056095123291015625
1712468558;Update;;198.857400000000012596501619555056095123291015625
1712468560;Update;;198.877600000000001045918907038867473602294921875
1712468562;Update;;198.877600000000001045918907038867473602294921875
1712468564;Update;;198.877600000000001045918907038867473602294921875
1712468566;Update;;198.881499999999988403942552395164966583251953125
1712468568;Update;;198.881499999999988403942552395164966583251953125
1712468570;Update;;198.881499999999988403942552395164966583251953125
1712468572;Update;;198.872199999999992314769770018756389617919921875
1712468574;Update;;198.872199999999992314769770018756389617919921875
1712468576;Update;;198.87749999999999772626324556767940521240234375
1712468578;Update;;198.87749999999999772626324556767940521240234375
1712468580;Update;;198.87749999999999772626324556767940521240234375
1712468582;Update;;198.8736000000000103682396002113819122314453125
1712468584;Update;;198.8736000000000103682396002113819122314453125
1712468586;Update;;198.8736000000000103682396002113819122314453125
1712468588;Update;;198.873999999999995225152815692126750946044921875
1712468590;Update;;198.873999999999995225152815692126750946044921875
1712468592;Update;;198.873999999999995225152815692126750946044921875
1712468594;Update;;198.853199999999986857801559381186962127685546875
1712468596;Update;;198.853199999999986857801559381186962127685546875
1712468598;Update;;198.84260000000000445652403868734836578369140625
1712468600;Update;;198.84260000000000445652403868734836578369140625
1712468602;Update;;198.84260000000000445652403868734836578369140625
1712468604;Update;;198.843199999999995952748577110469341278076171875
1712468606;Update;;198.843199999999995952748577110469341278076171875
1712468608;Update;;198.843199999999995952748577110469341278076171875
1712468610;Update;;198.829700000000002546585164964199066162109375
1712468612;Update;;198.829700000000002546585164964199066162109375
1712468614;Update;;198.816000000000002501110429875552654266357421875
1712468616;Update;;198.816000000000002501110429875552654266357421875
1712468618;Update;;198.816000000000002501110429875552654266357421875
1712468620;Update;;198.78600000000000136424205265939235687255859375
1712468622;Update;;198.78600000000000136424205265939235687255859375
1712468624;Update;;198.78600000000000136424205265939235687255859375
1712468626;Update;;198.78350000000000363797880709171295166015625
1712468628;Update;;198.78350000000000363797880709171295166015625
1712468630;Update;;198.78350000000000363797880709171295166015625
1712468632;Update;;198.78600000000000136424205265939235687255859375
1712468634;Update;;198.78600000000000136424205265939235687255859375
1712468636;Update;;198.78800000000001091393642127513885498046875
1712468638;Update;;198.78800000000001091393642127513885498046875
1712468640;Update;;198.78800000000001091393642127513885498046875
1712468642;Update;;198.799499999999994770405464805662631988525390625
1712468644;Update;;198.799499999999994770405464805662631988525390625
1712468646;Update;;198.799499999999994770405464805662631988525390625
1712468648;Update;;198.804300000000012005330063402652740478515625
1712468650;Update;;198.804300000000012005330063402652740478515625
1712468652;Update;;198.7903000000000020008883439004421234130859375
1712468654;Update;;198.7903000000000020008883439004421234130859375
1712468656;Update;;198.7903000000000020008883439004421234130859375
1712468658;Update;;198.84030000000001336957211606204509735107421875
1712468660;Update;;198.84030000000001336957211606204509735107421875
1712468662;Update;;198.84030000000001336957211606204509735107421875
1712468664;Update;;198.84530000000000882209860719740390777587890625
1712468666;Update;;198.84530000000000882209860719740390777587890625
1712468668;Update;;198.922899999999998499333742074668407440185546875
1712468670;Update;;198.922899999999998499333742074668407440185546875
1712468672;Update;;198.922899999999998499333742074668407440185546875
1712468674;Update;;198.911100000000004683897714130580425262451171875
1712468676;Update;;198.911100000000004683897714130580425262451171875
1712468678;Update;;198.911100000000004683897714130580425262451171875
1712468680;Update;;198.911100000000004683897714130580425262451171875
1712468682;Update;;198.911100000000004683897714130580425262451171875
1712468684;Update;;198.911100000000004683897714130580425262451171875
1712468686;Update;;198.917000000000001591615728102624416351318359375
1712468688;Update;;198.917000000000001591615728102624416351318359375
